Expanded Fishery Code,Fishery Name,Mgmt Program Code,Mgmt Program Name,ADFG Region Code,Port Name,Gear Code,Species Code,Species Name,Stat Area,DOL Month,DOL Year,Date of Landing,Port,Gear Name,Disposition Code,Disposition Name,Delivery Condition Code,Delivery Condition Name,Whole Weight (lbs),Discard at Sea,Region,Mgt Area District,Management Area Desc,Waters,NMFS Area
M 7GG,"MISC SALTWATER FINFISH, OTTER TRAWL VESSEL 60' TO UNDER 90', GOA",TEST,Test fishery,4,Kodiak,47,701,"skate, longnose",466003,1,2018,1/18/2018,KOD,Pelagic/mid-water trawl,41,Fish meal,01,Whole fish/food fish,54.94,No,2,PWSI,Prince William Sound,STATE,649
M 7GG,"MISC SALTWATER FINFISH, OTTER TRAWL VESSEL 60' TO UNDER 90', GOA",TEST,Test fishery,4,Kodiak,47,701,"skate, longnose",466032,1,2018,1/18/2018,KOD,Pelagic/mid-water trawl,41,Fish meal,01,Whole fish/food fish,2.68,No,2,PWSI,Prince William Sound,STATE,649
M 7GG,"MISC SALTWATER FINFISH, OTTER TRAWL VESSEL 60' TO UNDER 90', GOA",TEST,Test fishery,4,Kodiak,47,701,"skate, longnose",486001,1,2018,1/18/2018,KOD,Pelagic/mid-water trawl,41,Fish meal,01,Whole fish/food fish,9.38,No,2,PWSI,Prince William Sound,STATE,649
M 06G,"MISC SALTWATER FINFISH, LONGLINE VESSEL UNDER 60', GOA",OA,Open Access,2,Whittier,61,701,"skate, longnose",476005,2,2018,2/3/2018,WHT,Longline,60,Sold,01,Whole fish/food fish,52,No,2,PWSI,Prince William Sound,STATE,649
M 06G,"MISC SALTWATER FINFISH, LONGLINE VESSEL UNDER 60', GOA",OA,Open Access,2,Whittier,61,701,"skate, longnose",476032,2,2018,2/3/2018,WHT,Longline,60,Sold,01,Whole fish/food fish,378,No,2,PWSI,Prince William Sound,STATE,649
M 06G,"MISC SALTWATER FINFISH, LONGLINE VESSEL UNDER 60', GOA",OA,Open Access,2,Whittier,61,701,"skate, longnose",476034,2,2018,2/3/2018,WHT,Longline,60,Sold,01,Whole fish/food fish,378,No,2,PWSI,Prince William Sound,STATE,649
M 06G,"MISC SALTWATER FINFISH, LONGLINE VESSEL UNDER 60', GOA",OA,Open Access,2,Whittier,61,701,"skate, longnose",466003,2,2018,2/10/2018,WHT,Longline,60,Sold,01,Whole fish/food fish,207.3,No,2,PWSI,Prince William Sound,STATE,649
M 06G,"MISC SALTWATER FINFISH, LONGLINE VESSEL UNDER 60', GOA",OA,Open Access,2,Whittier,61,701,"skate, longnose",466003,2,2018,2/10/2018,WHT,Longline,62,Overage,01,Whole fish/food fish,83.7,No,2,PWSI,Prince William Sound,STATE,649
M 06G,"MISC SALTWATER FINFISH, LONGLINE VESSEL UNDER 60', GOA",OA,Open Access,2,Whittier,61,701,"skate, longnose",476003,2,2018,2/10/2018,WHT,Longline,60,Sold,01,Whole fish/food fish,203,No,2,PWSI,Prince William Sound,STATE,649
M 06G,"MISC SALTWATER FINFISH, LONGLINE VESSEL UNDER 60', GOA",OA,Open Access,2,Whittier,61,701,"skate, longnose",476032,2,2018,2/10/2018,WHT,Longline,60,Sold,01,Whole fish/food fish,276.4,No,2,PWSI,Prince William Sound,STATE,649
M 06G,"MISC SALTWATER FINFISH, LONGLINE VESSEL UNDER 60', GOA",OA,Open Access,2,Whittier,61,701,"skate, longnose",476032,2,2018,2/10/2018,WHT,Longline,62,Overage,01,Whole fish/food fish,111.6,No,2,PWSI,Prince William Sound,STATE,649
M 06G,"MISC SALTWATER FINFISH, LONGLINE VESSEL UNDER 60', GOA",OA,Open Access,2,Whittier,61,701,"skate, longnose",476007,2,2018,2/17/2018,WHT,Longline,60,Sold,01,Whole fish/food fish,37,No,2,PWSI,Prince William Sound,STATE,649
M 06G,"MISC SALTWATER FINFISH, LONGLINE VESSEL UNDER 60', GOA",OA,Open Access,2,Whittier,61,701,"skate, longnose",476032,2,2018,2/17/2018,WHT,Longline,60,Sold,01,Whole fish/food fish,37,No,2,PWSI,Prince William Sound,STATE,649
M 06B,"MISC SALTWATER FINFISH, LONGLINE VL UNDER 60', STW",OA,Open Access,2,Seward,61,701,"skate, longnose",485932,2,2018,2/22/2018,SEW,Longline,62,Overage,01,Whole fish/food fish,101,No,2,PWSI,Prince William Sound,STATE,649
M 06B,"MISC SALTWATER FINFISH, LONGLINE VL UNDER 60', STW",OA,Open Access,2,Seward,61,702,"skate, big",485932,2,2018,2/22/2018,SEW,Longline,60,Sold,01,Whole fish/food fish,45,No,2,PWSI,Prince William Sound,STATE,649
M 06G,"MISC SALTWATER FINFISH, LONGLINE VESSEL UNDER 60', GOA",OA,Open Access,2,Seward,61,701,"skate, longnose",485932,2,2018,2/23/2018,SEW,Longline,60,Sold,01,Whole fish/food fish,395,No,2,PWSI,Prince William Sound,STATE,649
M 06G,"MISC SALTWATER FINFISH, LONGLINE VESSEL UNDER 60', GOA",OA,Open Access,2,Seward,61,702,"skate, big",485932,2,2018,2/23/2018,SEW,Longline,60,Sold,01,Whole fish/food fish,268,No,2,PWSI,Prince William Sound,STATE,649
M 06G,"MISC SALTWATER FINFISH, LONGLINE VESSEL UNDER 60', GOA",OA,Open Access,2,Whittier,61,701,"skate, longnose",476003,2,2018,2/24/2018,WHT,Longline,60,Sold,01,Whole fish/food fish,10.6,No,2,PWSI,Prince William Sound,STATE,649
M 06G,"MISC SALTWATER FINFISH, LONGLINE VESSEL UNDER 60', GOA",OA,Open Access,2,Whittier,61,701,"skate, longnose",476006,2,2018,2/24/2018,WHT,Longline,60,Sold,01,Whole fish/food fish,42.4,No,2,PWSI,Prince William Sound,STATE,649
M 06G,"MISC SALTWATER FINFISH, LONGLINE VESSEL UNDER 60', GOA",OA,Open Access,2,Whittier,61,701,"skate, longnose",476032,2,2018,2/24/2018,WHT,Longline,60,Sold,01,Whole fish/food fish,194.5,No,2,PWSI,Prince William Sound,STATE,649
M 06G,"MISC SALTWATER FINFISH, LONGLINE VESSEL UNDER 60', GOA",OA,Open Access,2,Whittier,61,701,"skate, longnose",476032,2,2018,2/24/2018,WHT,Longline,62,Overage,01,Whole fish/food fish,242,No,2,PWSI,Prince William Sound,STATE,649
M 06G,"MISC SALTWATER FINFISH, LONGLINE VESSEL UNDER 60', GOA",OA,Open Access,2,Whittier,61,701,"skate, longnose",476035,2,2018,2/24/2018,WHT,Longline,60,Sold,01,Whole fish/food fish,194.5,No,2,PWSI,Prince William Sound,STATE,649
M 06G,"MISC SALTWATER FINFISH, LONGLINE VESSEL UNDER 60', GOA",OA,Open Access,2,Whittier,61,701,"skate, longnose",476035,2,2018,2/24/2018,WHT,Longline,62,Overage,01,Whole fish/food fish,242,No,2,PWSI,Prince William Sound,STATE,649
M 7GB,"MISC SALTWATER FINFISH, OTTER TRAWL VESSEL 60' TO UNDER 90', STATEWIDE",SMO,State Managed other groundfish,4,Kodiak,47,700,"skate, other",476007,2,2018,2/26/2018,KOD,Pelagic/mid-water trawl,41,Fish meal,01,Whole fish/food fish,33,No,2,PWSI,Prince William Sound,STATE,649
M 7HB,"MISC SALTWATER FINFISH, OTTER TRAWL VESSEL 90' TO 125', STATEWIDE",SMO,State Managed other groundfish,4,Kodiak,47,700,"skate, other",486001,2,2018,2/26/2018,KOD,Pelagic/mid-water trawl,41,Fish meal,01,Whole fish/food fish,70,No,2,PWSI,Prince William Sound,STATE,649
M 7HB,"MISC SALTWATER FINFISH, OTTER TRAWL VESSEL 90' TO 125', STATEWIDE",SMO,State Managed other groundfish,4,Kodiak,47,700,"skate, other",486001,2,2018,2/26/2018,KOD,Pelagic/mid-water trawl,41,Fish meal,01,Whole fish/food fish,21,No,2,PWSI,Prince William Sound,STATE,649
M 7HB,"MISC SALTWATER FINFISH, OTTER TRAWL VESSEL 90' TO 125', STATEWIDE",SMO,State Managed other groundfish,4,Kodiak,47,700,"skate, other",476007,2,2018,2/27/2018,KOD,Pelagic/mid-water trawl,41,Fish meal,01,Whole fish/food fish,112,No,2,PWSI,Prince William Sound,STATE,649
M 7GG,"MISC SALTWATER FINFISH, OTTER TRAWL VESSEL 60' TO UNDER 90', GOA",SMO,State Managed other groundfish,4,Kodiak,47,700,"skate, other",476003,2,2018,2/28/2018,KOD,Pelagic/mid-water trawl,41,Fish meal,01,Whole fish/food fish,53.5,No,2,PWSI,Prince William Sound,STATE,649
M 7GG,"MISC SALTWATER FINFISH, OTTER TRAWL VESSEL 60' TO UNDER 90', GOA",SMO,State Managed other groundfish,4,Kodiak,47,700,"skate, other",476007,2,2018,2/28/2018,KOD,Pelagic/mid-water trawl,41,Fish meal,01,Whole fish/food fish,53.5,No,2,PWSI,Prince William Sound,STATE,649
M 7GG,"MISC SALTWATER FINFISH, OTTER TRAWL VESSEL 60' TO UNDER 90', GOA",SMO,State Managed other groundfish,4,Kodiak,47,700,"skate, other",486001,2,2018,2/28/2018,KOD,Pelagic/mid-water trawl,41,Fish meal,01,Whole fish/food fish,107,No,2,PWSI,Prince William Sound,STATE,649
M 7HB,"MISC SALTWATER FINFISH, OTTER TRAWL VESSEL 90' TO 125', STATEWIDE",SMO,State Managed other groundfish,4,Kodiak,47,700,"skate, other",476003,2,2018,2/28/2018,KOD,Pelagic/mid-water trawl,41,Fish meal,01,Whole fish/food fish,145,No,2,PWSI,Prince William Sound,STATE,649
M 7HB,"MISC SALTWATER FINFISH, OTTER TRAWL VESSEL 90' TO 125', STATEWIDE",SMO,State Managed other groundfish,4,Kodiak,47,700,"skate, other",476003,2,2018,2/28/2018,KOD,Pelagic/mid-water trawl,41,Fish meal,01,Whole fish/food fish,50,No,2,PWSI,Prince William Sound,STATE,649
M 7HB,"MISC SALTWATER FINFISH, OTTER TRAWL VESSEL 90' TO 125', STATEWIDE",SMO,State Managed other groundfish,4,Kodiak,47,700,"skate, other",476005,2,2018,2/28/2018,KOD,Pelagic/mid-water trawl,41,Fish meal,01,Whole fish/food fish,209,No,2,PWSI,Prince William Sound,STATE,649
M 7IB,"MISC SALTWATER FINFISH, OTTER TRAWL VESSEL OVER 125', STATEWIDE",SMO,State Managed other groundfish,4,Kodiak,47,701,"skate, longnose",476007,2,2018,2/28/2018,KOD,Pelagic/mid-water trawl,41,Fish meal,01,Whole fish/food fish,23,No,2,PWSI,Prince William Sound,STATE,649
M 7HB,"MISC SALTWATER FINFISH, OTTER TRAWL VESSEL 90' TO 125', STATEWIDE",SMO,State Managed other groundfish,4,Kodiak,47,700,"skate, other",476007,3,2018,3/1/2018,KOD,Pelagic/mid-water trawl,41,Fish meal,01,Whole fish/food fish,68,No,2,PWSI,Prince William Sound,STATE,649
M 7HB,"MISC SALTWATER FINFISH, OTTER TRAWL VESSEL 90' TO 125', STATEWIDE",SMO,State Managed other groundfish,4,Kodiak,47,700,"skate, other",486001,3,2018,3/1/2018,KOD,Pelagic/mid-water trawl,41,Fish meal,01,Whole fish/food fish,88,No,2,PWSI,Prince William Sound,STATE,649
M 06G,"MISC SALTWATER FINFISH, LONGLINE VESSEL UNDER 60', GOA",OA,Open Access,2,Seward,61,701,"skate, longnose",485932,3,2018,3/2/2018,SEW,Longline,60,Sold,01,Whole fish/food fish,588,No,2,PWSI,Prince William Sound,STATE,649
M 06G,"MISC SALTWATER FINFISH, LONGLINE VESSEL UNDER 60', GOA",OA,Open Access,2,Seward,61,701,"skate, longnose",485932,3,2018,3/2/2018,SEW,Longline,60,Sold,01,Whole fish/food fish,190,No,2,PWSI,Prince William Sound,STATE,649
M 06G,"MISC SALTWATER FINFISH, LONGLINE VESSEL UNDER 60', GOA",OA,Open Access,2,Seward,61,702,"skate, big",485932,3,2018,3/2/2018,SEW,Longline,60,Sold,01,Whole fish/food fish,212,No,2,PWSI,Prince William Sound,STATE,649
M 06G,"MISC SALTWATER FINFISH, LONGLINE VESSEL UNDER 60', GOA",OA,Open Access,2,Seward,61,702,"skate, big",485932,3,2018,3/2/2018,SEW,Longline,60,Sold,01,Whole fish/food fish,27.5,No,2,PWSI,Prince William Sound,STATE,649
M 06B,"MISC SALTWATER FINFISH, LONGLINE VL UNDER 60', STW",OA,Open Access,,Floating Catcher Processor,61,701,"skate, longnose",476003,3,2018,3/3/2018,FCP,Longline,60,Sold,13,Wings,159.375,No,2,PWSI,Prince William Sound,STATE,649
M 06B,"MISC SALTWATER FINFISH, LONGLINE VL UNDER 60', STW",OA,Open Access,,Floating Catcher Processor,61,701,"skate, longnose",476004,3,2018,3/3/2018,FCP,Longline,60,Sold,13,Wings,1206.25,No,2,PWSI,Prince William Sound,STATE,649
M 06B,"MISC SALTWATER FINFISH, LONGLINE VL UNDER 60', STW",OA,Open Access,,Floating Catcher Processor,61,701,"skate, longnose",476007,3,2018,3/3/2018,FCP,Longline,60,Sold,13,Wings,440.625,No,2,PWSI,Prince William Sound,STATE,649
M 7GG,"MISC SALTWATER FINFISH, OTTER TRAWL VESSEL 60' TO UNDER 90', GOA",TEST,Test fishery,4,Kodiak,47,700,"skate, other",486001,3,2018,3/6/2018,KOD,Pelagic/mid-water trawl,41,Fish meal,01,Whole fish/food fish,67,No,2,PWSI,Prince William Sound,STATE,649
M 06G,"MISC SALTWATER FINFISH, LONGLINE VESSEL UNDER 60', GOA",SMPC,State Managed Pacific Cod,2,Homer,61,701,"skate, longnose",476008,3,2018,3/29/2018,HOM,Longline,60,Sold,01,Whole fish/food fish,110,No,2,PWSI,Prince William Sound,STATE,649
M 06G,"MISC SALTWATER FINFISH, LONGLINE VESSEL UNDER 60', GOA",SMPC,State Managed Pacific Cod,2,Homer,61,702,"skate, big",476008,3,2018,3/29/2018,HOM,Longline,60,Sold,01,Whole fish/food fish,195,No,2,PWSI,Prince William Sound,STATE,649
M 06B,"MISC SALTWATER FINFISH, LONGLINE VL UNDER 60', STW",SMPC,State Managed Pacific Cod,2,Seward,61,701,"skate, longnose",485932,3,2018,3/30/2018,SEW,Longline,60,Sold,01,Whole fish/food fish,37.6,No,2,PWSI,Prince William Sound,STATE,649
M 06B,"MISC SALTWATER FINFISH, LONGLINE VL UNDER 60', STW",SMPC,State Managed Pacific Cod,2,Seward,61,702,"skate, big",485932,3,2018,3/30/2018,SEW,Longline,60,Sold,01,Whole fish/food fish,14.5,No,2,PWSI,Prince William Sound,STATE,649
M 06G,"MISC SALTWATER FINFISH, LONGLINE VESSEL UNDER 60', GOA",SMPC,State Managed Pacific Cod,2,Seward,61,701,"skate, longnose",476007,3,2018,3/30/2018,SEW,Longline,60,Sold,01,Whole fish/food fish,449,No,2,PWSI,Prince William Sound,STATE,649
M 06G,"MISC SALTWATER FINFISH, LONGLINE VESSEL UNDER 60', GOA",SMPC,State Managed Pacific Cod,2,Seward,61,702,"skate, big",476007,3,2018,3/30/2018,SEW,Longline,60,Sold,01,Whole fish/food fish,384,No,2,PWSI,Prince William Sound,STATE,649
M 06B,"MISC SALTWATER FINFISH, LONGLINE VL UNDER 60', STW",SMPC,State Managed Pacific Cod,2,Homer,61,701,"skate, longnose",476008,3,2018,3/31/2018,HOM,Longline,60,Sold,01,Whole fish/food fish,99,No,2,PWSI,Prince William Sound,STATE,649
B 06B,"HALIBUT, LONGLINE VL UNDER 60', STATEWIDE",IFQ,Individual Fishing Quota,2,Cordova,61,701,"skate, longnose",466003,4,2018,4/6/2018,COR,Longline,60,Sold,01,Whole fish/food fish,295,No,2,PWSI,Prince William Sound,STATE,649
B 06B,"HALIBUT, LONGLINE VL UNDER 60', STATEWIDE",IFQ,Individual Fishing Quota,2,Cordova,61,702,"skate, big",466003,4,2018,4/6/2018,COR,Longline,60,Sold,01,Whole fish/food fish,42,No,2,PWSI,Prince William Sound,STATE,649
B 06B,"HALIBUT, LONGLINE VL UNDER 60', STATEWIDE",IFQ,Individual Fishing Quota,2,Cordova,61,702,"skate, big",466003,4,2018,4/6/2018,COR,Longline,62,Overage,01,Whole fish/food fish,3631,No,2,PWSI,Prince William Sound,STATE,649
C 5BE,"SABLEFISH, FIXED GEAR MAX VL LENGTH 60', PRINCE WILLIAM SOUND",SMS,State Managed Sablefish,2,Seward,61,701,"skate, longnose",476004,4,2018,4/20/2018,SEW,Longline,60,Sold,01,Whole fish/food fish,175.5,No,2,PWSI,Prince William Sound,STATE,649
C 5BE,"SABLEFISH, FIXED GEAR MAX VL LENGTH 60', PRINCE WILLIAM SOUND",SMS,State Managed Sablefish,2,Seward,61,701,"skate, longnose",476032,4,2018,4/20/2018,SEW,Longline,60,Sold,01,Whole fish/food fish,19.5,No,2,PWSI,Prince William Sound,STATE,649
C 5CE,"SABLEFISH, FIXED GEAR MAX VL LENGTH 50', PRINCE WILLIAM SOUND",SMS,State Managed Sablefish,2,Cordova,61,702,"skate, big",476034,4,2018,4/21/2018,COR,Longline,60,Sold,01,Whole fish/food fish,171,No,2,PWSI,Prince William Sound,STATE,649
C 5BE,"SABLEFISH, FIXED GEAR MAX VL LENGTH 60', PRINCE WILLIAM SOUND",SMS,State Managed Sablefish,2,Seward,61,701,"skate, longnose",476003,4,2018,4/26/2018,SEW,Longline,60,Sold,01,Whole fish/food fish,44.8,No,2,PWSI,Prince William Sound,STATE,649
C 5BE,"SABLEFISH, FIXED GEAR MAX VL LENGTH 60', PRINCE WILLIAM SOUND",SMS,State Managed Sablefish,2,Seward,61,701,"skate, longnose",476005,4,2018,4/26/2018,SEW,Longline,60,Sold,01,Whole fish/food fish,67.2,No,2,PWSI,Prince William Sound,STATE,649
B 06B,"HALIBUT, LONGLINE VL UNDER 60', STATEWIDE",IFQ,Individual Fishing Quota,2,Cordova,61,701,"skate, longnose",466003,5,2018,5/7/2018,COR,Longline,60,Sold,01,Whole fish/food fish,341,No,2,PWSI,Prince William Sound,STATE,649
B 06B,"HALIBUT, LONGLINE VL UNDER 60', STATEWIDE",IFQ,Individual Fishing Quota,2,Seward,61,701,"skate, longnose",475933,5,2018,5/15/2018,SEW,Longline,60,Sold,01,Whole fish/food fish,78,No,2,PWSI,Prince William Sound,STATE,649
B 06B,"HALIBUT, LONGLINE VL UNDER 60', STATEWIDE",IFQ,Individual Fishing Quota,2,Seward,61,701,"skate, longnose",476003,5,2018,5/15/2018,SEW,Longline,60,Sold,01,Whole fish/food fish,52,No,2,PWSI,Prince William Sound,STATE,649
C 5CE,"SABLEFISH, FIXED GEAR MAX VL LENGTH 50', PRINCE WILLIAM SOUND",SMS,State Managed Sablefish,2,Cordova,61,701,"skate, longnose",466032,5,2018,5/18/2018,COR,Longline,60,Sold,01,Whole fish/food fish,60,No,2,PWSI,Prince William Sound,STATE,649
C 5CE,"SABLEFISH, FIXED GEAR MAX VL LENGTH 50', PRINCE WILLIAM SOUND",SMS,State Managed Sablefish,2,Cordova,61,701,"skate, longnose",476031,5,2018,5/18/2018,COR,Longline,60,Sold,01,Whole fish/food fish,60,No,2,PWSI,Prince William Sound,STATE,649
C 5BE,"SABLEFISH, FIXED GEAR MAX VL LENGTH 60', PRINCE WILLIAM SOUND",SMS,State Managed Sablefish,2,Seward,61,701,"skate, longnose",476032,5,2018,5/20/2018,SEW,Longline,62,Overage,01,Whole fish/food fish,61,No,2,PWSI,Prince William Sound,STATE,649
C 5BE,"SABLEFISH, FIXED GEAR MAX VL LENGTH 60', PRINCE WILLIAM SOUND",SMS,State Managed Sablefish,2,Seward,61,701,"skate, longnose",476033,5,2018,5/20/2018,SEW,Longline,62,Overage,01,Whole fish/food fish,61,No,2,PWSI,Prince William Sound,STATE,649
C 5BE,"SABLEFISH, FIXED GEAR MAX VL LENGTH 60', PRINCE WILLIAM SOUND",SMS,State Managed Sablefish,2,Seward,61,703,"skate, Alaskan",476032,5,2018,5/20/2018,SEW,Longline,60,Sold,01,Whole fish/food fish,91.5,No,2,PWSI,Prince William Sound,STATE,649
C 5BE,"SABLEFISH, FIXED GEAR MAX VL LENGTH 60', PRINCE WILLIAM SOUND",SMS,State Managed Sablefish,2,Seward,61,703,"skate, Alaskan",476032,5,2018,5/20/2018,SEW,Longline,62,Overage,01,Whole fish/food fish,1,No,2,PWSI,Prince William Sound,STATE,649
C 5BE,"SABLEFISH, FIXED GEAR MAX VL LENGTH 60', PRINCE WILLIAM SOUND",SMS,State Managed Sablefish,2,Seward,61,703,"skate, Alaskan",476033,5,2018,5/20/2018,SEW,Longline,60,Sold,01,Whole fish/food fish,91.5,No,2,PWSI,Prince William Sound,STATE,649
C 5BE,"SABLEFISH, FIXED GEAR MAX VL LENGTH 60', PRINCE WILLIAM SOUND",SMS,State Managed Sablefish,2,Seward,61,703,"skate, Alaskan",476033,5,2018,5/20/2018,SEW,Longline,62,Overage,01,Whole fish/food fish,1,No,2,PWSI,Prince William Sound,STATE,649
M 06B,"MISC SALTWATER FINFISH, LONGLINE VL UNDER 60', STW",SMPC,State Managed Pacific Cod,2,Cordova,61,701,"skate, longnose",466003,5,2018,5/26/2018,COR,Longline,60,Sold,01,Whole fish/food fish,182,No,2,PWSI,Prince William Sound,STATE,649
M 06B,"MISC SALTWATER FINFISH, LONGLINE VL UNDER 60', STW",SMPC,State Managed Pacific Cod,,Floating Catcher Processor,61,701,"skate, longnose",476004,5,2018,5/26/2018,FCP,Longline,60,Sold,13,Wings,931.25,No,2,PWSI,Prince William Sound,STATE,649
M 06B,"MISC SALTWATER FINFISH, LONGLINE VL UNDER 60', STW",SMPC,State Managed Pacific Cod,,Floating Catcher Processor,61,701,"skate, longnose",476006,5,2018,5/26/2018,FCP,Longline,60,Sold,13,Wings,540.625,No,2,PWSI,Prince William Sound,STATE,649
M 06B,"MISC SALTWATER FINFISH, LONGLINE VL UNDER 60', STW",SMPC,State Managed Pacific Cod,,Floating Catcher Processor,61,701,"skate, longnose",476032,5,2018,5/26/2018,FCP,Longline,60,Sold,13,Wings,2037.5,No,2,PWSI,Prince William Sound,STATE,649
C 5DE,"SABLEFISH, FIXED GEAR MAX VL LENGTH 35', PRINCE WILLIAM SOUND",SMS,State Managed Sablefish,2,Seward,61,701,"skate, longnose",476032,5,2018,5/28/2018,SEW,Longline,60,Sold,01,Whole fish/food fish,28,No,2,PWSI,Prince William Sound,STATE,649
M 06B,"MISC SALTWATER FINFISH, LONGLINE VL UNDER 60', STW",SMPC,State Managed Pacific Cod,2,Cordova,61,701,"skate, longnose",476008,6,2018,6/2/2018,COR,Longline,60,Sold,01,Whole fish/food fish,520,No,2,PWSI,Prince William Sound,STATE,649
B 06B,"HALIBUT, LONGLINE VL UNDER 60', STATEWIDE",TEST,Test fishery,2,Cordova,61,700,"skate, other",466031,8,2018,8/15/2018,COR,Longline,98,Disc at sea,01,Whole fish/food fish,1.6,Yes,2,PWSI,Prince William Sound,STATE,649
B 06B,"HALIBUT, LONGLINE VL UNDER 60', STATEWIDE",TEST,Test fishery,2,Cordova,61,700,"skate, other",466032,8,2018,8/15/2018,COR,Longline,98,Disc at sea,01,Whole fish/food fish,4.4,Yes,2,PWSI,Prince William Sound,STATE,649
B 06B,"HALIBUT, LONGLINE VL UNDER 60', STATEWIDE",TEST,Test fishery,2,Cordova,61,700,"skate, other",476003,8,2018,8/15/2018,COR,Longline,98,Disc at sea,01,Whole fish/food fish,1.6,Yes,2,PWSI,Prince William Sound,STATE,649
B 06B,"HALIBUT, LONGLINE VL UNDER 60', STATEWIDE",TEST,Test fishery,2,Cordova,61,700,"skate, other",476004,8,2018,8/15/2018,COR,Longline,98,Disc at sea,01,Whole fish/food fish,1.4,Yes,2,PWSI,Prince William Sound,STATE,649
B 06B,"HALIBUT, LONGLINE VL UNDER 60', STATEWIDE",TEST,Test fishery,2,Cordova,61,700,"skate, other",476006,8,2018,8/15/2018,COR,Longline,98,Disc at sea,01,Whole fish/food fish,1.6,Yes,2,PWSI,Prince William Sound,STATE,649
B 06B,"HALIBUT, LONGLINE VL UNDER 60', STATEWIDE",TEST,Test fishery,2,Cordova,61,700,"skate, other",476007,8,2018,8/15/2018,COR,Longline,98,Disc at sea,01,Whole fish/food fish,2,Yes,2,PWSI,Prince William Sound,STATE,649
B 06B,"HALIBUT, LONGLINE VL UNDER 60', STATEWIDE",TEST,Test fishery,2,Cordova,61,700,"skate, other",476031,8,2018,8/15/2018,COR,Longline,98,Disc at sea,01,Whole fish/food fish,1,Yes,2,PWSI,Prince William Sound,STATE,649
B 06B,"HALIBUT, LONGLINE VL UNDER 60', STATEWIDE",TEST,Test fishery,2,Cordova,61,700,"skate, other",476032,8,2018,8/15/2018,COR,Longline,98,Disc at sea,01,Whole fish/food fish,0.8,Yes,2,PWSI,Prince William Sound,STATE,649
B 06B,"HALIBUT, LONGLINE VL UNDER 60', STATEWIDE",TEST,Test fishery,2,Cordova,61,700,"skate, other",476035,8,2018,8/15/2018,COR,Longline,98,Disc at sea,01,Whole fish/food fish,4.4,Yes,2,PWSI,Prince William Sound,STATE,649
B 06B,"HALIBUT, LONGLINE VL UNDER 60', STATEWIDE",TEST,Test fishery,2,Cordova,61,700,"skate, other",486034,8,2018,8/15/2018,COR,Longline,98,Disc at sea,01,Whole fish/food fish,1.2,Yes,2,PWSI,Prince William Sound,STATE,649
B 06B,"HALIBUT, LONGLINE VL UNDER 60', STATEWIDE",TEST,Test fishery,2,Cordova,61,701,"skate, longnose",466031,8,2018,8/15/2018,COR,Longline,98,Disc at sea,01,Whole fish/food fish,254,Yes,2,PWSI,Prince William Sound,STATE,649
B 06B,"HALIBUT, LONGLINE VL UNDER 60', STATEWIDE",TEST,Test fishery,2,Cordova,61,701,"skate, longnose",466032,8,2018,8/15/2018,COR,Longline,98,Disc at sea,01,Whole fish/food fish,698.5,Yes,2,PWSI,Prince William Sound,STATE,649
B 06B,"HALIBUT, LONGLINE VL UNDER 60', STATEWIDE",TEST,Test fishery,2,Cordova,61,701,"skate, longnose",476003,8,2018,8/15/2018,COR,Longline,98,Disc at sea,01,Whole fish/food fish,254,Yes,2,PWSI,Prince William Sound,STATE,649
B 06B,"HALIBUT, LONGLINE VL UNDER 60', STATEWIDE",TEST,Test fishery,2,Cordova,61,701,"skate, longnose",476004,8,2018,8/15/2018,COR,Longline,98,Disc at sea,01,Whole fish/food fish,222.25,Yes,2,PWSI,Prince William Sound,STATE,649
B 06B,"HALIBUT, LONGLINE VL UNDER 60', STATEWIDE",TEST,Test fishery,2,Cordova,61,701,"skate, longnose",476006,8,2018,8/15/2018,COR,Longline,98,Disc at sea,01,Whole fish/food fish,254,Yes,2,PWSI,Prince William Sound,STATE,649
B 06B,"HALIBUT, LONGLINE VL UNDER 60', STATEWIDE",TEST,Test fishery,2,Cordova,61,701,"skate, longnose",476007,8,2018,8/15/2018,COR,Longline,98,Disc at sea,01,Whole fish/food fish,317.5,Yes,2,PWSI,Prince William Sound,STATE,649
B 06B,"HALIBUT, LONGLINE VL UNDER 60', STATEWIDE",TEST,Test fishery,2,Cordova,61,701,"skate, longnose",476031,8,2018,8/15/2018,COR,Longline,98,Disc at sea,01,Whole fish/food fish,158.75,Yes,2,PWSI,Prince William Sound,STATE,649
